"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding","black06pct","hisp06pct","white06pct","growth"
39107,"Mercer","OH","MW","3/4/08","Primary",5260,2822,2230,208,-0.112547529,"clinton",87.2,26.7,14.5,20890,0.244997607,0.749162279,0.504164672,"bush",41303,40922,577,40108,94,97,206,9,212,0.3242,0.067462201,0.8395,0.6821,0.8019,4,4.7,0.7,7.4,0,7.2,46162,0.611645977910273,0.000659759554295768,0.0863063239175056,0.0550288339360766,6.336377235,34.33655585,5.103931769,43.61561991,56.38438009,0.00227586373871147,0.0139699295450694,0.971067476938721,0.931039538634471
39109,"Miami","OH","MW","3/4/08","Primary",15486,8817,6312,357,-0.161759008,"clinton",243.1,27.8,13.2,51760,0.340146832,0.656723338,0.316576507,"bush",101914,99001,1120,96157,2170,236,1164,6,1061,0.3119,0.095003245,0.8267,0.6866,0.7233,5.9,5.8,-0.1,7.7,0.38,8.2,46591,0.129020512198082,0.0141299510458389,0.0661690334587531,0.0297265040255694,5.465888435,27.51303903,3.603430795,33.67221111,66.32778889,0.0212924622721118,0.0109896579468964,0.943511195714033,2.94239452126746
39111,"Monroe","OH","MW","3/4/08","Primary",4442,3157,1006,279,-0.484241333,"clinton",32.3,25.2,16.3,7729,0.548971406,0.443006857,-0.105964549,"kerry",14606,15181,64,14360,39,26,19,1,97,0.492,0.022553897,0.7879,0.5235,0.8073,10.6,8.9,-1.7,12.8,0,18.3,30238,0.0612648221343874,0.0589591567852437,0.104611330698287,0,6.041262966,38.28792887,13.83791177,46.90527756,53.09472244,0.00267013556072847,0.00438176092016979,0.983157606463097,-3.7876292734339
39113,"Montgomery","OH","MW","3/4/08","Primary",112235,50222,60698,1315,0.093339867,"obama",1194.1,30.9,13.7,282584,0.506033604,0.489663251,-0.016370354,"kerry",542237,558507,8756,405374,110920,1166,7987,225,7809,0.3652,0.097771591,0.8349,0.641,0.6468,5.7,6.1,0.4,9.7,0.58,14.7,41249,0.160443743269977,0.0494810951200404,0.0448125610397416,0.0231977848610709,4.523310389,15.22481462,6.499862789,19.88335611,80.11664389,0.204559998672167,0.0161479205587225,0.747595608562308,-2.91312373882512
39115,"Morgan","OH","MW","3/4/08","Primary",2257,1566,622,69,-0.41825432,"clinton",35.4,26.5,15.6,6703,0.428912427,0.560644488,0.13173206,"bush",14821,14889,66,13781,531,54,14,0,375,0.513,0.02487647,0.806,0.5607,0.7822,10,11.1,1.1,12.7,0,18,32337,0.0115459488487615,0.0122172249446197,0.124991609048802,0.00959924817077264,8.580404477,20.6165325,6.047516199,0,0,0.0358275420012145,0.00445314081371028,0.929829296268808,-0.456713009604404
39117,"Morrow","OH","MW","3/4/08","Primary",5439,3496,1776,167,-0.316234602,"clinton",80.4,28.6,11.5,16328,0.353686918,0.641474767,0.287787849,"bush",34529,31811,320,33608,171,107,89,1,233,0.3334,0.055825243,0.7859,0.669,0.8219,6.5,6.6,0.1,9.4,1.3,9.9,43614,0.012647021626407,0.00521689642089288,0.10177690653851,0.0102440875173897,9.65890721,28.62107986,3.006789525,39.65405755,60.34594245,0.00495235888673289,0.00926757218569898,0.973326768803035,8.54421426550564
39119,"Muskingum","OH","MW","3/4/08","Primary",13830,9263,4224,343,-0.364352856,"clinton",125.8,29.4,14.3,38866,0.422502959,0.57258272,0.150079761,"bush",86125,84739,503,80243,3557,182,327,21,1292,0.4232,0.050081672,0.8056,0.6301,0.7349,8.3,8.7,0.4,10.7,0.5,15.2,37368,0.063368209493409,0.00808654016669622,0.114133711651002,0.020559200803925,3.65937574,16.7999639,3.892880912,21.8254013,78.1745987,0.041300435413643,0.00584034833091437,0.931703918722787,1.63561052171963
39121,"Noble","OH","MW","3/4/08","Primary",2301,1637,522,142,-0.484571925,"clinton",35.4,35.2,13.1,6540,0.405810398,0.587308869,0.181498471,"bush",14165,14102,88,12955,1000,37,27,0,58,0.4475,0.027777778,0.7857,0.4831,0.7983,7.9,7.9,0,11.2,0,14.5,34483,0.113458528951487,0.0181391378574477,0.0841513728837673,0.00917626973965002,5.570168652,22.45087421,3.605136933,35.91211512,64.08788488,0.0705965407695023,0.0062124955877162,0.914578185668902,0.446745142532978
39123,"Ottawa","OH","MW","3/4/08","Primary",9421,5841,3379,201,-0.261331069,"clinton",151.1,25.1,16.4,23259,0.478008513,0.519067888,0.041059375,"bush",41331,41008,1671,38885,312,107,109,20,227,0.3106,0.090699228,0.8415,0.6344,0.8065,8.8,9.9,1.1,9.4,0.05,7.3,50105,0.219348542149567,0.00553861168720263,0.0607783335366598,0.171379773087715,4.49085781,17.60357907,4.179634312,25.44738378,74.55261622,0.00754881323945707,0.0404297016767076,0.940819239795795,0.787651190011696
39125,"Paulding","OH","MW","3/4/08","Primary",2773,1826,824,123,-0.361341507,"clinton",48.5,28.7,12.6,9879,0.365421601,0.628201235,0.262779634,"bush",19432,20233,670,18298,213,57,30,3,161,0.3432,0.050287908,0.8161,0.6537,0.8388,5,5.5,0.5,9.4,0,9.1,42412,0.13600749026758,0.0144877543980683,0.09412112551126,0.0390775144138373,6.279324367,40.74131999,3.018454801,55.231467,44.768533,0.0109613009468917,0.0344792095512557,0.94164265129683,-3.95887905896308
39127,"Perry","OH","MW","3/4/08","Primary",6317,4709,1427,181,-0.51955042,"clinton",82.9,29.3,12,15189,0.477779972,0.517216407,0.039436434,"bush",35313,34128,194,34597,87,96,57,1,281,0.4301,0.031631919,0.7889,0.6104,0.7938,8.4,8.4,0,11.3,0.5,14.1,37436,0.087622513058278,0.00099771113328247,0.0879159575092435,0.042402723164505,12.04045593,21.22331032,5.305827581,40.00642158,59.99357842,0.00246368193016736,0.00549372752244216,0.979724180896554,3.47222222222223
39129,"Pickaway","OH","MW","3/4/08","Primary",8657,5912,2504,241,-0.393669863,"clinton",103.9,32.8,10.8,22852,0.375415719,0.619683179,0.24426746,"bush",53606,52851,420,49544,2721,149,142,15,615,0.3311,0.075989747,0.7722,0.5605,0.7458,6.5,6.6,0.1,8.1,0.78,11.3,47559,0.0383674398315853,0.0229483945606615,0.100536726914105,0.0375898496026704,7.424557425,23.19347319,4.104454104,31.72053172,68.27946828,0.0507592433682797,0.00783494384956908,0.924224900197739,1.42854439840305
39131,"Pike","OH","MW","3/4/08","Primary",5566,4216,1140,210,-0.552641035,"clinton",64.7,30.1,13.6,12576,0.476224555,0.518447837,0.042223282,"bush",28269,27758,196,27057,290,208,84,11,423,0.4735,0.048102721,0.7012,0.5429,0.7013,10.8,10.3,-0.5,14.6,0,21.4,33575,0.010832280194981,0.0561112114100018,0.0422097851597761,0,7.762557078,38.50145289,2.851805729,47.05687007,52.94312993,0.0102585871449291,0.00693338993243482,0.957126180621883,1.84091072843864
39133,"Portage","OH","MW","3/4/08","Primary",33825,20222,12886,717,-0.216881005,"clinton",311.7,34.9,11,76647,0.530679609,0.464245176,-0.066434433,"kerry",155012,152382,1246,144232,5611,276,1950,16,1681,0.316,0.098147656,0.8592,0.6952,0.7126,5.5,6.1,0.6,8.9,0.35,10.9,47083,0.193935328585239,0.00437982125594334,0.0368470548003762,0.00752329657177054,5.813482165,27.64638937,3.055624844,34.73902469,65.26097531,0.036197197636312,0.00803808737388073,0.930456996877661,1.72592563426126
39135,"Preble","OH","MW","3/4/08","Primary",6464,4291,1977,196,-0.357982673,"clinton",101.1,28.1,13.2,21127,0.344298765,0.650068633,0.305769868,"bush",42491,42370,273,41405,237,102,181,2,291,0.324,0.056628622,0.8165,0.6591,0.7894,6.2,6.6,0.4,8.4,0.52,8.7,44273,0.0557432033445922,0.0707655242459315,0.0515624630937478,0.048515482910929,4.880396421,34.9363659,3.418772949,41.45306763,58.54693237,0.00557765173801511,0.00642488997670095,0.97444164646631,0.285579419400528
39137,"Putnam","OH","MW","3/4/08","Primary",4729,2433,2021,275,-0.087122013,"clinton",71.7,28,13.3,18849,0.233009709,0.762374662,0.529364953,"bush",34744,34765,1689,32718,73,56,69,1,138,0.295,0.071856287,0.8611,0.6873,0.8407,5.5,5.6,0.1,6.3,2.2,6,50262,0.626591026896274,0,0.0776651500316766,0.00996371594770489,11.33870531,32.51625135,3.741197183,45.49702059,54.50297941,0.00210108220124338,0.0486127101082201,0.941687773428506,-0.0604055803250403
39139,"Richland","OH","MW","3/4/08","Primary",21322,12148,8693,481,-0.162039208,"clinton",254.9,28.8,14.2,61840,0.398415265,0.596248383,0.197833118,"bush",127010,128809,1361,110607,12179,270,822,48,1723,0.3931,0.068888979,0.8015,0.6098,0.7155,6.5,6.7,0.2,9.8,0.31,12.1,39841,0.0931844286468196,0.00963896563499208,0.046363269487474,0.051361251668581,4.464552953,26.13232172,3.380085616,30.91984826,69.08015174,0.0958900873946933,0.0107156916778206,0.870852688764664,-1.39664153902289
39141,"Ross","OH","MW","3/4/08","Primary",13204,9190,3712,302,-0.414874281,"clinton",107,31.3,12.2,31671,0.441350131,0.544062391,0.10271226,"bush",75556,73449,503,68734,4690,215,347,14,1053,0.4013,0.057573302,0.7614,0.5668,0.7351,7,7.5,0.5,10.4,0.2,14.5,38285,0.0386802099665962,0.0247324289317609,0.0636171518167564,0.00580816688254141,4.740562249,20.12851406,3.585542169,25.3188755,74.6811245,0.0620731642755043,0.00665731378050717,0.909709354650855,2.86865716347398
39143,"Sandusky","OH","MW","3/4/08","Primary",11076,6461,4400,215,-0.186078007,"clinton",149.1,28,14.5,29014,0.437237196,0.559178328,0.121941132,"bush",61625,61820,4576,54418,1704,66,231,5,625,0.3337,0.066548433,0.8212,0.6691,0.7527,6.7,6.9,0.2,10,0.13,8.9,44646,0.205026540652512,0.0162480580010357,0.0807386069394096,0.115014888658726,4.621662747,37.77285932,3.801355651,44.49854752,55.50145248,0.0276511156186613,0.0742555780933063,0.883050709939148,-0.315431899061791
39145,"Scioto","OH","MW","3/4/08","Primary",14864,12067,2420,377,-0.649017761,"clinton",126.3,30.4,14.9,35203,0.477999034,0.518677385,0.040678351,"bush",76441,79087,556,72090,1960,497,284,20,1034,0.5298,0.041869365,0.7411,0.5113,0.7012,8.1,7.6,-0.5,14.4,0.15,25.3,29929,0.0428562409243008,0.00487404507860345,0.0587158280194457,0.00542963570932508,8.200149886,10.50769472,3.949317671,18.99367342,81.00632658,0.025640690205518,0.00727358354809592,0.94308028414071,-3.34568260270335
39147,"Seneca","OH","MW","3/4/08","Primary",9349,5400,3688,261,-0.183121189,"clinton",104.9,29.4,14.1,26991,0.405950132,0.588566559,0.182616428,"bush",57255,58628,2184,52977,1098,88,268,3,637,0.3792,0.040891195,0.8308,0.6692,0.751,6.6,6.2,-0.4,9.3,0.3,10.8,41361,0.382751393078063,0.00235161801543888,0.0888673039892303,0.0448681901061636,6.625266407,28.26118909,4.135738958,36.75865363,63.24134637,0.0191773644223212,0.0381451401624312,0.925281634791721,-2.34188442382479
39149,"Shelby","OH","MW","3/4/08","Primary",6984,4037,2698,249,-0.19172394,"clinton",117.6,29.6,12.2,22855,0.285933056,0.708991468,0.423058412,"bush",48884,48002,556,46213,853,77,520,31,634,0.2946,0.080300633,0.8148,0.693,0.7443,4.8,5.3,0.5,7.3,0,9.2,47596,0.281298267585055,0.0303903151742851,0.0639532456689626,0.0755165936130244,5.416696169,48.4693998,2.064009063,54.3274564,45.6725436,0.0174494722199493,0.0113738646591932,0.945360445135423,1.83742344068998
39151,"Stark","OH","MW","3/4/08","Primary",80206,47415,30800,1991,-0.207154078,"clinton",652.8,27.9,15.1,188459,0.50587661,0.489310672,-0.016565937,"kerry",380575,378191,4024,339549,28088,879,2629,63,5343,0.3615,0.086116111,0.8343,0.6412,0.7241,6.2,6.3,0.1,9.5,0.73,12,42343,0.20494686562743,0.00102883379441309,0.060952451480833,0.0323910732138229,5.563817749,20.51035725,5.308639124,26.49862596,73.50137404,0.0738041121986468,0.010573474348026,0.892199960585955,0.630369310745094
39153,"Summit","OH","MW","3/4/08","Primary",125870,69435,54502,1933,-0.118638278,"clinton",1313.9,29.5,14.1,276320,0.566687174,0.42906051,-0.137626665,"kerry",545931,543604,6083,445981,75738,1010,9938,114,7067,0.3432,0.11335919,0.857,0.6579,0.7025,5.5,5.6,0.1,8.7,0.77,11.6,44248,0.223986413679156,0.00291582780590865,0.0388341109488137,0.0127316499017313,4.95936335,14.33813295,4.892772735,19.39165107,80.60834893,0.138731817757189,0.0111424337507854,0.816918255237383,0.428068961964967
39155,"Trumbull","OH","MW","3/4/08","Primary",63765,42594,19544,1627,-0.361483572,"clinton",346.6,27.1,15.7,108145,0.616514864,0.378907948,-0.237606917,"kerry",217362,224992,1960,194127,17646,320,983,29,2297,0.3816,0.073083018,0.8249,0.5974,0.7426,6.7,7,0.3,11.1,0.72,11.5,40916,0.230836546491587,0.0119849322127259,0.050618347873985,0.019016862417598,4.38395443,23.60229387,4.360939028,28.1243407,71.8756593,0.0811825434068512,0.00901721552065218,0.893104590498799,-3.39123168823781
39157,"Tuscarawas","OH","MW","3/4/08","Primary",19344,12228,6381,735,-0.302264268,"clinton",161.1,27.9,15,42906,0.439402415,0.55537687,0.115974456,"bush",91766,91050,923,88965,729,153,258,52,686,0.4072,0.049302691,0.8033,0.6349,0.7498,5.9,6.2,0.3,8.9,0.2,9.6,39260,0.0927469916624502,0.00317882834326946,0.0949798710869613,0.0665354070880173,5.570289008,25.59096225,3.475818577,33.05107751,66.94892249,0.00794411873678704,0.0100581914870431,0.969476712507901,0.786381109280621
39159,"Union","OH","MW","3/4/08","Primary",6500,3733,2652,115,-0.166307692,"clinton",106.4,32.6,9.6,22631,0.294507534,0.701250497,0.406742963,"bush",46702,41207,508,43617,1430,77,601,6,463,0.2505,0.108492539,0.8604,0.6938,0.775,4.5,4.6,0.1,8.8,0.95,6.2,64095,0.0375467501038891,0.00237111638025862,0.0884890855313012,0.0455645456989904,4.177775296,42.22023702,2.59348697,48.15119834,51.84880166,0.0306196736756456,0.010877478480579,0.933942871825618,13.3351129662436
39161,"Van Wert","OH","MW","3/4/08","Primary",3453,2089,1239,125,-0.246162757,"clinton",70,27.7,15.5,14827,0.276185338,0.720172658,0.44398732,"bush",29303,29641,528,28156,260,44,72,0,243,0.3432,0.044861267,0.8663,0.6687,0.8166,5,7.5,2.5,7.8,0,7.2,44270,0.0903267136450993,0.00188812839273071,0.138811153444148,0.0411679422772177,2.925869087,36.67511844,6.532328018,40.44505238,59.55494762,0.00887281165750947,0.0180186329044808,0.96085725011091,-1.14031240511454
39163,"Vinton","OH","MW","3/4/08","Primary",2442,1887,448,107,-0.589271089,"clinton",31.3,29.9,12.1,5928,0.44719973,0.548076923,0.100877193,"bush",13519,12815,73,13163,56,66,12,0,149,0.5094,0.02996331,0.707,0.557,0.7778,9.1,8.8,-0.3,13.2,0,20.6,32977,0.0152272372325472,0.0214743089176948,0.0396689052006872,0,Inf,Inf,Inf,NA,Inf,0.00414231821880317,0.0053998076780827,0.973666691323323,5.49356223175965
39165,"Warren","OH","MW","3/4/08","Primary",27711,15551,11785,375,-0.13590271,"clinton",468,31.8,9.4,94422,0.275825549,0.720563004,0.444737455,"bush",201871,161470,3281,183727,6461,335,6357,48,1662,0.2026,0.192823991,0.8618,0.6745,0.7854,4.6,4.8,0.2,8.3,0.68,5,63870,0.112259522802321,0.0604420929013846,0.0321499150792699,0.0065284784351856,3.832677664,19.27811053,6.89958461,23.37799533,76.62200467,0.0320055877268156,0.0162529536188952,0.910120819731413,25.0207468879668
39167,"Washington","OH","MW","3/4/08","Primary",11496,8159,3007,330,-0.44815588,"clinton",96.8,27.9,15,30216,0.414945724,0.580222399,0.165276675,"bush",61867,63187,370,59718,642,149,352,25,611,0.4323,0.058421429,0.8449,0.6156,0.7624,5.6,5.9,0.3,10.8,0.08,13.3,36933,0.0808682866674045,0.0146875148219,0.0822279489652337,0.0099445068062165,8.378803155,18.84378151,4.068560584,29.62457743,70.37542257,0.0103770992613186,0.00598057122537055,0.965264195774807,-2.08903730197667
39169,"Wayne","OH","MW","3/4/08","Primary",15863,9495,6055,313,-0.216856837,"clinton",206,29.7,12.2,51848,0.381615491,0.614854961,0.233239469,"bush",113950,111678,1172,108995,1767,178,966,25,847,0.3356,0.073012893,0.8005,0.6778,0.7332,5,5,0,7.8,0.31,10.5,44320,0.0784840988132372,0.015847405973253,0.0698612455630849,0.0416711483991252,6.584331337,32.5914837,3.987857618,41.35562209,58.64437791,0.015506801228609,0.0102852128126371,0.956516015796402,2.03442038718458
39171,"Williams","OH","MW","3/4/08","Primary",5165,2948,2131,86,-0.158180058,"clinton",92.9,28.7,13.9,18639,0.347711787,0.645957401,0.298245614,"bush",38719,39207,1222,36594,298,86,235,3,281,0.3424,0.046598075,0.8306,0.689,0.7678,6.3,6.1,-0.2,9,38.45,9.2,43189,0.11595386342758,0.00538430131672961,0.105312850872716,0.0655302643666428,3.195972573,47.92364291,2.87250279,52.32009841,47.67990159,0.00769647976445673,0.0315607324569333,0.945117384229965,-1.24467569566659
39173,"Wood","OH","MW","3/4/08","Primary",22977,13693,8995,289,-0.204465335,"clinton",202.9,36.3,11,63346,0.464133489,0.530293941,0.066160452,"bush",124183,121203,4771,114499,1865,248,1576,24,1200,0.3245,0.110816074,0.8861,0.694,0.706,5.1,5.8,0.7,9,1.08,11.5,47419,0.181637963077686,0.00665758063849998,0.066707966794697,0.091975385123694,6.18828492,27.34020844,3.679280168,34.61385705,65.38614295,0.0150181586851662,0.0384191072852162,0.922018311685174,2.45868501604747
39175,"Wyandot","OH","MW","3/4/08","Primary",3039,1745,1212,82,-0.17538664,"clinton",56.5,28,15.4,11043,0.335778321,0.656886716,0.321108394,"bush",22553,22914,435,21791,64,21,140,0,102,0.3529,0.036023866,0.8247,0.67,0.7475,7,7.1,0.1,6.8,0,6.8,43113,0.205081194342588,0.00554391478959316,0.12454164484023,0.114676095687096,8.434976808,37.12420546,3.371413846,49.64782683,50.35217317,0.0028377599432448,0.019287899614242,0.966212920675742,-1.57545605306799
40001,"Adair","OK","S","2/5/08","Primary",2613,1704,395,397,-0.500956755,"clinton",36.9,29.3,12,7533,0.340103544,0.659896456,0.319792911,"bush",22317,21077,877,10625,70,9052,90,4,1599,0.5856,0.02008301,0.6666,0.5909,0.7331,5,4.5,-0.5,24.8,0,22.4,28594,0,0.332683715182052,0.0381690274740945,0,1.118677043,40.03728923,3.49383917,42.63132296,57.36867704,0.00313662230586548,0.0392973966034861,0.476094457140297,5.88319020733501
40003,"Alfalfa","OK","S","2/5/08","Primary",556,287,164,77,-0.221223022,"clinton",6.6,26.5,20.4,2671,0.175964058,0.824035942,0.648071883,"bush",5673,6091,194,4933,249,160,8,3,126,0.4934,0.042407661,0.8144,0.4789,0.8167,4.9,3.1,-1.8,18.8,0,16,32845,0.0288288288288288,0.144799344799345,0.263390663390663,0,4.717421766,5.324614666,10.97617936,15.22652966,84.77347034,0.0438921205711264,0.0341970738586286,0.869557553322757,-6.86258414053521
40005,"Atoka","OK","S","2/5/08","Primary",2109,1392,307,287,-0.51446183,"clinton",15,29.2,14.8,5088,0.382468553,0.617531447,0.235062893,"bush",14340,13849,306,10657,841,1663,35,2,836,0.6029,0.030589656,0.6939,0.4717,0.7637,6.4,4.2,-2.2,22.6,0,22.8,29424,0.00518769363787016,0.506016283593919,0.019670005043591,0,4.266530682,9.90990991,6.221315655,19.95580486,80.04419514,0.0586471408647141,0.0213389121338912,0.743165969316597,3.54538233807495
40007,"Beaver","OK","S","2/5/08","Primary",330,118,109,79,-0.027272727,"clinton",3.2,24.5,16.9,2569,0.115609186,0.884390814,0.768781627,"bush",5336,5789,726,4448,27,65,6,0,64,0.4004,0.054959786,0.812,0.6198,0.7911,3,2.1,-0.9,19.4,0,12.2,39989,0.0119515110124637,0.275909168516305,0.281201980536111,0,12.48285322,5.932784636,6.58436214,53.84087791,46.15912209,0.0050599700149925,0.136056971514243,0.833583208395802,-7.82518569701157
40009,"Beckham","OK","S","2/5/08","Primary",2303,1262,519,375,-0.322622666,"clinton",20.3,31.3,15.5,7385,0.261475965,0.738524035,0.47704807,"bush",19271,19756,1208,16791,441,443,84,3,301,0.5377,0.04526244,0.759,0.5416,0.7113,2.9,2.1,-0.8,18.9,0,17.5,32250,0.077276630132835,0.434668417596848,0.114298701954644,0,5.503536012,4.717316582,7.783177275,29.94745368,70.05254632,0.0228841264075554,0.0626848632660474,0.871309221109439,-2.45495039481677
40011,"Blaine","OK","S","2/5/08","Primary",1201,642,308,183,-0.278101582,"clinton",13.3,29.8,16.8,4421,0.276408052,0.723591948,0.447183895,"bush",12734,11966,1072,8686,1057,1092,121,152,554,0.523,0.032165146,0.7551,0.5049,0.7687,4.7,3.4,-1.3,20.2,0,21.7,30453,0.0440881763527054,0.230043420173681,0.134435537742151,0,4.221921516,18.83626522,6.955345061,28.02435724,71.97564276,0.0830061253337522,0.0841840741322444,0.682110884246898,6.41818485709511
40013,"Bryan","OK","S","2/5/08","Primary",5548,3532,1043,730,-0.448630137,"clinton",39,30.7,15.4,14360,0.400069638,0.599930362,0.199860724,"bush",38395,36625,1442,29710,572,4560,235,9,1867,0.5311,0.03478321,0.7486,0.5872,0.6928,3.6,2.9,-0.7,19,0,21.9,29157,0.00273717632889911,0.440274812503421,0.0604368533420923,0.00539223736793124,2.76622909,13.15350116,5.555373686,17.95593675,82.04406325,0.0148977731475453,0.0375569735642662,0.773798671702045,4.83276450511945
40015,"Caddo","OK","S","2/5/08","Primary",4234,2478,892,569,-0.374586679,"clinton",22.8,27.4,14.9,10407,0.376285193,0.623714807,0.247429615,"bush",30063,30116,2361,18799,942,6734,66,2,1159,0.5427,0.029333821,0.7585,0.5427,0.735,5.6,4.1,-1.5,22.7,0.33,21.2,33974,0.0271310116086235,0.472835820895522,0.135522388059701,0.00444444444444444,6.590944213,1.089476124,6.181424818,15.90944213,84.09055787,0.031334198183814,0.0785350763396867,0.625320160995243,-0.175986186744592
40017,"Canadian","OK","S","2/5/08","Primary",8652,4787,2620,908,-0.250462321,"clinton",106.6,30,9.5,43009,0.225813202,0.774186798,0.548373596,"bush",101335,88214,5045,84584,2350,4238,2475,36,2607,0.2932,0.0897932,0.8728,0.6846,0.7894,4,3.2,-0.8,12.5,0.28,8.6,50674,0.0728873279587671,0.196312302587318,0.0900714961743275,0.00773116526220965,9.763472324,15.51328944,5.440949362,31.73372348,68.26627652,0.0231904080524991,0.0497853653722801,0.834696797750037,14.874056272247
40019,"Carter","OK","S","2/5/08","Primary",6139,3467,1562,796,-0.310311126,"clinton",55.9,26.7,16,18644,0.346813988,0.653186012,0.306372023,"bush",47503,45599,1691,36131,3553,3798,356,13,1961,0.5109,0.042489294,0.7699,0.5842,0.7114,3.8,3,-0.8,18.1,0,17,33778,0.0331645514127266,0.429495188619276,0.135135135135135,0,4.999129072,16.32990768,4.920745515,27.06845497,72.93154503,0.074795276087826,0.0355977517209439,0.760604593394101,4.17553016513521
40021,"Cherokee","OK","S","2/5/08","Primary",6632,4319,1481,619,-0.427925211,"clinton",57.6,33.5,12,18192,0.47399956,0.52600044,0.05200088,"bush",44910,42679,2605,24244,683,13883,240,16,3239,0.5492,0.031987673,0.7669,0.5939,0.6678,4.8,3.5,-1.3,22.8,0,21.2,29761,0.010912255120999,0.18263916652948,0.0469415112532631,0,4.038822793,2.880400751,6.726898649,18.16352089,81.83647911,0.01520819416611,0.0580048986862614,0.539835226007571,5.22739520607325
40023,"Choctaw","OK","S","2/5/08","Primary",2729,1579,576,414,-0.367533895,"clinton",18.9,25.9,17.4,5807,0.454451524,0.545548476,0.091096952,"bush",15334,15347,330,10182,1674,2330,22,3,793,0.618,0.017799872,0.6902,0.5173,0.7088,5.7,4.9,-0.8,23.5,0,27.6,25796,0.0152522487289793,0.465519488984487,0.0615956198670317,0,3.853564547,4.841040462,5.936897881,14.2822736,85.7177264,0.109169166557976,0.0215208034433286,0.664014608060519,-0.0847071088812101
40025,"Cimarron","OK","S","2/5/08","Primary",292,97,82,69,-0.051369863,"clinton",1.6,23.3,18.6,1426,0.129032258,0.870967742,0.741935484,"bush",2807,3148,567,2140,21,35,5,0,39,0.4885,0.043685465,0.7655,0.6056,0.7255,4.5,3.1,-1.4,24.1,0,17.1,29781,0.0873570520965693,0.495870393900889,0.275095298602287,0,0,0,10.41666667,29.77430556,70.22569444,0.00748129675810474,0.201995012468828,0.76237976487353,-10.8322744599746
40027,"Cleveland","OK","S","2/5/08","Primary",24690,12976,9529,1588,-0.139611179,"clinton",404.7,37.3,8.4,99727,0.341000933,0.658999067,0.317998135,"bush",228594,208328,11908,181303,9910,9524,8190,128,7631,0.343,0.093245802,0.8813,0.6794,0.6697,3.8,3.2,-0.6,14,0.21,11.6,45645,0.0664516191062226,0.193095723405892,0.0577551726790247,0.00254788093223598,7.95790263,7.242919665,6.814964219,16.19766111,83.80233889,0.0433519689930619,0.0520923558798569,0.793122304172463,9.7279290349833
40029,"Coal","OK","S","2/5/08","Primary",1037,674,184,112,-0.472516876,"clinton",11.3,25.8,17.9,2599,0.462870335,0.537129665,0.074259331,"bush",5634,6009,152,4085,24,1026,16,0,331,0.6083,0.024905023,0.6864,0.5302,0.7531,6.5,4.4,-2.1,23.1,0,24.2,25281,0.0165809981760902,0.36030509036644,0.106284198308738,0,7.837301587,5.555555556,7.688492063,22.02380952,77.97619048,0.00425985090521832,0.0269790557330493,0.725062122825701,-6.24063904143784
40031,"Comanche","OK","S","2/5/08","Primary",10235,5117,3628,935,-0.145481192,"clinton",105,37.4,9.8,33192,0.36219571,0.63780429,0.27560858,"bush",109181,114622,9382,67556,19929,6192,2314,404,3404,0.4357,0.05176559,0.8515,0.6499,0.603,4.6,3.5,-1.1,18.9,0.15,17.6,38720,0.0440102264426589,0.31702841837977,0.0724373021670319,0.00108699433023757,5.225229455,13.651088,8.647684327,19.55235793,80.44764207,0.18253175918887,0.0859307022284097,0.618752347020086,-4.74690722548899
40033,"Cotton","OK","S","2/5/08","Primary",1119,649,239,160,-0.36639857,"clinton",9.9,26.8,17.8,2640,0.340151515,0.659848485,0.31969697,"bush",6491,6649,375,5260,208,479,15,0,154,0.5356,0.037872992,0.7698,0.5522,0.7636,3.7,2.2,-1.5,18.6,0,18,30846,0.0182945267614152,0.614151799213789,0.125491381917145,0,1.835168502,1.067734401,4.771438105,5.405405405,94.59459459,0.0320443691264828,0.0577723001078416,0.810352796179325,-2.37629718754699
40035,"Craig","OK","S","2/5/08","Primary",2637,1677,569,289,-0.420174441,"clinton",19.4,27.4,16.2,6398,0.391372304,0.608627696,0.217255392,"bush",15046,14953,233,10061,469,2540,56,3,1684,0.4786,0.037103104,0.7694,0.5594,0.7493,5.2,4,-1.2,17.4,0.9,16.1,36233,0.0135117056856187,0.418996655518395,0.112976588628763,0,2.962013868,11.37322882,5.441664154,17.5987338,82.4012662,0.0311710753688688,0.0154858434135318,0.668682706367141,0.621948772821512
40037,"Creek","OK","S","2/5/08","Primary",8234,5230,1821,886,-0.41401506,"clinton",70.2,27.5,12.8,28777,0.345032491,0.654967509,0.309935018,"bush",69146,67569,1602,55883,1779,6033,249,20,3580,0.4414,0.04807958,0.7761,0.6064,0.7801,4.6,3.8,-0.8,15.7,0.19,13,36563,0.00691733341250167,0.280671545415411,0.0708061810678819,0,11.67603533,24.82276012,4.338648618,39.13272915,60.86727085,0.0257281693807306,0.0231683683799497,0.80818847077199,2.33391052109695
