URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,County,Company,Address,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification,Latitude,Longitude,Geocoded NY,Geocoded,Cleaned Layoff Date
https://labor.ny.gov/app/warn/details.asp?id=7836,3/31/2020,2019-0947,Michele Taylor,Temporary Plant Layoff,Erie,Millennium Hotel Buffalo,"2040 Walden Ave.  Buffalo, NY 14225",ERIE,Western," Mark Brodnicki,Director of Human Resources",(716) 206-8310,Hotel,104.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.909578,-78.760373,True,"2040 Walden Avenue, Buffalo, New York 14225, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7837,4/2/2020,2019-1115,Michele Taylor,Temporary Plant Closing,Erie,"Sear 200 LLC, dba Sear Steakhouse","200 Delaware Avenue  Buffalo, NY 14202",ERIE,Western,Rupp Baase Pfalzgraf Cunningham LLC (Company's Labor and Employment Attorneys),(716) 854-3400,Restaurant,73.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.88987,-78.877785,True,"200 Delaware Avenue, Buffalo, New York 14202, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7838,3/27/2020,2019-1035,Michele Taylor,Temporary Plant Closing,Erie,Scott's Buffalo Suites LLC (Hawthorn Suites),"8005 Sheridan Drive  Williamsville, NY 14221",ERIE,Western,Christine Simon,(814) 8689-500 Ext: 2104,Hotel,24.0,24,3/25/2020,3/25/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.977567,-78.696182,True,"8005 Sheridan Drive, Williamsville, New York 14221, United States",2020-03-25
https://labor.ny.gov/app/warn/details.asp?id=7839,3/24/2020,2019-1090,Michele Taylor,Temporary Plant Layoff,Erie,"Capital Management Services, LP","698 1/2 South Ogden Street  Buffalo, NY 14206",ERIE,Western," Julie Ann Fulciniti,Chief Administrative Officer",(716) 430-9627,Collection Agency,52.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,,,False,,2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7840,3/26/2020,2019-0891,Jackie Huertas,Temporary Plant Closing,Saratoga,The Saratoga Hilton,"534 Broadway  Saratoga Springs, NY 12866",SAR/WAR/WAS,Capital," Thomas Olsen,General Manager",(518) 693-1008,Hotel,135.0,135,3/27/2020,3/27/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,43.085327,-73.783496,True,"534 Broadway, Saratoga Springs, New York 12866, United States",2020-03-27
https://labor.ny.gov/app/warn/details.asp?id=7841,3/17/2020,2019-0901,Jackie Huertas,Temporary Plant Layoff,Saratoga,Van Jan Cabaret dba The Olde Bryan Inn,"123 Maple Avenue  Saratoga Springs, NY 12866",SAR/WAR/WAS,Capital," Karen McLain,Human Resources Director",(518) 587-0108,Hotel,82.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,43.087037,-73.781029,True,"123 Maple Avenue, Saratoga Springs, New York 12866, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7842,3/17/2020,2019-0902,Jackie Huertas,Temporary Plant Layoff,Saratoga,Exceeding Expectations dba Longfellow's Hotel and Restaurant,"500 Union Avenue  Saratoga Springs, NY 12866",SAR/WAR/WAS,Capital," Karen McLain,Human Resources Director",(518) 587-0108,Hotel,105.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,43.060659,-73.727813,True,"500 Union Avenue, Saratoga Springs, New York 12866, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7843,4/2/2020,2019-1108,Jackie Huertas,Temporary Plant Layoff,Albany,Boys and Girls Clubs of the Capital Area Inc.,"21 Delaware Avenue  Albany, NY 12210",CAPITAL DISTRICT,Capital," Lauren Shafer,Director of Human Resources",(518) 462-5528 Ext: 1016,Youth Club,154.0,,3/13/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union. Non Union,Temporary Plant Layoff,42.651275,-73.76846,True,"21 Delaware Avenue, Albany, New York 12210, United States",2020-03-13
https://labor.ny.gov/app/warn/details.asp?id=7844,4/2/2020,2019-1166,Vikki Kaufman,Temporary Plant Closing,Broome,New York Friendly's Restaurant - Johnson City,"561 Harry L. Drive  Johnson City, NY 13790",BROOME/TIOGA,Southern," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,43.0,43,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.12472,-75.969787,True,"561 Harry L Drive, Johnson City, New York 13790, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7845,4/2/2020,2019-1167,Karl Price,Temporary Plant Closing,Onondaga,New York Friendly's Restaurant - Liverpool,"3873 State Route 31, Suite 100  Liverpool, NY 13090",ONONDAGA,Central," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,37.0,37,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,43.186391,-76.24524,True,"3873 New York Highway 31, Liverpool, New York 13090, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7846,4/2/2020,2019-1168,Mike Clark,Temporary Plant Closing,Oneida,New York Friendly's Restaurant - New Hartford,"1700 Burrstone Road  New Hartford, NY 13413",HMO,Mohawk Valley," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,31.0,31,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,43.09431,-75.27563,True,"1700 Burrstone Road, New Hartford, New York 13413, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7847,4/2/2020,2019-1169,Michele Taylor,Temporary Plant Closing,Cattaraugus,New York Friendly's Restaurant - Olean,"2502 W. State Street  Olean, NY 14760",ALL/CAT,Western," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,35.0,35,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.07736,-78.458566,True,"2502 West State Street, Olean, New York 14760, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7848,4/3/2020,2019-1170,Jacqueline Huertas,Temporary Plant Closing,Rensselaer,New York Friendly's Restaurant - Troy,"120 Hoosick Steet  Troy, NY 12180",CAPITAL DISTRICT,Capital," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,35.0,35,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.738097,-73.677842,True,"120 Hoosick Street, Troy, New York 12180, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7849,4/3/2020,2019-1171,Jacqueline Huertas,Temporary Plant Closing,Warren,New York Friendly's Restaurant - Queensbury,"558 Aviation Road  Queensbury, NY 12804",SAR/WAR/WAS,Capital," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,39.0,39,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,43.329087,-73.678873,True,"558 Aviation Road, Queensbury, New York 12804, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7850,4/3/2020,2019-1172,Jacqueline Huertas,Temporary Plant Closing,Saratoga,New York Friendly's Restaurant - Clifton Park,"815 Route 146  Clifton Park, NY 12065",SAR/WAR/WAS,Capital," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,34.0,34,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,42.863523,-73.781467,True,"815 Clifton Park Boulevard, Clifton Park, New York 12065, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7851,4/2/2020,2019-1173,Mike Clark,Temporary Plant Closing,Fulton,New York Friendly's Restaurant - Johnstown,"248 North Comrie Avenue  Johnstown, NY 12095",FMS,Mohawk Valley," Connie Lennick,Senior Vice President,Human Resources",(413) 731-4198,Restaurant,20.0,20,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,43.016198,-74.360748,True,"248 North Comrie Avenue, Johnstown, New York 12095, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7659,3/25/2020,2019-0774,Mike Clark,Temporary Plant Layoff,Oneida,"DeIorio Foods, Inc.","2220 Bleeker Street  Utica, NY 13501",HMO,Mohawk Valley,Misha Nandzik,(315) 624-2719,Wholesale Bakery,64.0,,3/29/2020,,Unforeseeable business circumstances prompted by COVID-19,," Bakery,Confectionary,Tobacco Workers' and Grain Millers Union,AFL-CIO Local # 53",Temporary Plant Layoff,43.08,-75.22,True,"Utica, New York 13501, United States",2020-03-29
https://labor.ny.gov/app/warn/details.asp?id=7660,3/26/2020,2019-0787,Stuart Goldberg,Temporary Plant Layoff,Queens,"P.S. Pibbs, Inc.","133-15 32nd Avenue  Flushing, NY 11354",NEW YORK CITY,New York City," Damiano Petruccelli,President",(718) 445-8046,Beauty Salon Equipment,87.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.766958,-73.835791,True,"133-15 32nd Avenue, Queens, New York 11354, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7661,3/25/2020,2019-0788,Stuart Goldberg,Temporary Plant Closing,New York,"Punch the Pickle, LLC dba Lucky Pickle Dumpling Co.","513 Amsterdam Avenue  New York, NY 10024",NEW YORK CITY,New York City," Josiph Suero,Director of Human Resources",(212) 671-2711,Restaurant,6.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.786759,-73.975474,True,"513 Amsterdam Avenue, New York, New York 10024, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7662,3/16/2020,2019-0789,Stuart Goldberg,Temporary Plant Closing,New York,"Shinko Foods, Inc., dba Shabu-Tatsu Restaurant","216 East 10th Street  New York, NY 10003",NEW YORK CITY,New York City," Sakura Yagi,COO",(212) 228-3030,Restaurant,,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.729264,-73.98584699999998,True,"216 East 10th Street, New York, New York 10003, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7663,3/27/2020,2019-0704,Stuart Goldberg,Temporary Plant Closing,New York,"Union Sq 4th F&B Management LLC, dba BOWERY ROAD and LIBRARY OF DISTILLED SPIRITS","132 Fourth Avenue  New York, NY 10003",NEW YORK CITY,New York City," Michaela Keady,Chief of Staff",(248) 974-9522,Restaurant,49.0,49,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.73337100000001,-73.990073,True,"132 4th Avenue, New York, New York 10003, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7664,3/25/2020,2019-0792,Frederick Danks,Temporary Plant Layoff,Hempstead,Mercedes-Benz of Rockville Center,"650 Sunrise Highway  Rockville Centre, NY 11570",HEMPSTEAD,Long Island," William C Riedel,General Manager",(516) 766-6900,Auto Dealer,40.0,168,,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.656183,-73.611192,True,"650 Sunrise Highway, Baldwin, New York 11510, United States",
https://labor.ny.gov/app/warn/details.asp?id=7665,4/1/2020,2019-1022,Stuart Goldberg,Temporary Plant Closing,New York,"11th Street Hospitality LLC, dba Cathedrale, Alphabet Bar and Little Sister","112 East 11th Street  New York, NY 10003",NEW YORK CITY,New York City," Steven Lugerner,General Counsel",(212) 776-9220,Restaurant,218.0,------,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.731594,-73.98950400000003,True,"112 East 11th Street, New York, New York 10003, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7666,3/31/2020,2019-1017,Stuart Goldberg,Temporary Plant Closing,New York,"Union Square Café II, LLC dba Union Square Café","101 East 19th Street  New York, NY 10003",NEW YORK CITY,New York City," Avisheh Avini,Chief Legal Officer",(917) 406-6702,Restaurant,139.0,139,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.737665,-73.987728,True,"101 East 19th Street, New York, New York 10003, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7667,3/31/2020,2019-0977,Stuart Goldberg,Temporary Plant Layoff,New York,"Baked Ziti, LLC","57 West 57th Street  New York, NY 10019",NEW YORK CITY,New York City," Susan Spikes,Senior Director of Human Resources",(646) 277-2357,Restaurant,142.0,----,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.76382,-73.97577,True,"57 W 57th St, Manhattan, New York 10019, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7668,3/31/2020,2019-0976,Stuart Goldberg,Temporary Plant Layoff,New York,"United Chicken Fingers, LLC","360 Park Avenue South  New York, NY 10010",NEW YORK CITY,New York City," Susan Spikes,Senior Director of Human Resources",(646) 277-2357,Restaurant,123.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.74206,-73.9851,True,"360 Park Ave S, Manhattan, New York 10010, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7669,3/31/2020,2019-0974,Stuart Goldberg,Temporary Plant Layoff,New York,"New York RGI Sub, LLC (East 50th Street)","37 East 50th Street  New York, NY 10022",NEW YORK CITY,New York City," Susan Spikes,Senior Director of Human Resources",(646) 277-2357,Restaurant,91.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.757596,-73.974703,True,"37 East 50th Street, New York, New York 10022, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7670,3/31/2020,2019-0973,Stuart Goldberg,Temporary Plant Layoff,New York,"The Manhattan Ocean Club Associates, LLC","57 West 58th Street  New York, NY 10019",NEW YORK CITY,New York City," Susan Spikes,Senior Director of Human Resources",(646) 277-2357,Restaurant,120.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.764939,-73.976329,True,"57 West 58th Street, New York, New York 10019, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7671,3/31/2020,2019-0972,Stuart Goldberg,Temporary Plant Layoff,New York,"St. James Associates, L.P.","797 Third Avenue  New York, NY 10022",NEW YORK CITY,New York City," Susan Spikes,Senior Director of Human Resources",(646) 277-2357,Restaurant,177.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.66008400000001,-74.001243,True,"797 3rd Avenue, Brooklyn, New York 11232, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7672,3/24/2020,2019-0998,Stuart Goldberg,Temporary Plant Closing,New York,"Perry Street Project LLC, dba Perry St.","176 Perry Street  New York, NY 10014",NEW YORK CITY,New York City," Leah Riegel,HR",,Restaurant,39.0,39,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.734529,-74.009652,True,"176 Perry Street, New York, New York 10014, United States",2020-03-15
https://labor.ny.gov/app/warn/details.asp?id=7674,3/31/2020,2019-1014,Stuart Goldberg,Temporary Plant Closing,New York,"Blue Smoke, LLC dba Blue Smoke","116 East 27th Street  New York, NY 10016",NEW YORK CITY,New York City," Avisheh Avini,Chief Legal Officer",(917) 406-6702,Restaurant,104.0,104,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.74217,-73.98384,True,"116 E 27th St, Manhattan, New York 10016, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7675,3/31/2020,2019-1015,Stuart Goldberg,Temporary Plant Closing,New York,Whit Food II LLC,"99 Gansevoort Street  New York, NY 10014",NEW YORK CITY,New York City," Avisheh Avini,Chief Legal Officer",(917) 406-6702,Restaurant,47.0,47,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.739492,-74.009372,True,"99 Gansevoort Street, New York, New York 10014, United States",2020-03-18
https://labor.ny.gov/app/warn/details.asp?id=7676,4/1/2020,2019-0980,Stuart Goldberg,Temporary Plant Layoff,New York,Pryor Cashman LLP,"7 Times Square  New York, NY 10036",NEW YORK CITY,New York City," Nicole Behard,Director of Human Resources",(212) 326-0462,Law Firm,53.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.7565,-73.98621,True,"7 Times Sq, Manhattan, New York 10036, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7677,4/1/2020,2019-1026,Stuart Goldberg,Temporary Plant Closing,New York,Chelsea Hospitality Associates LLC dba Feroce Bar Feroce and Fleur Room “Moxy Chelsea F&B”,"105 West 28th Street  New York, NY 10001",NEW YORK CITY,New York City," Steven Lugerner,General Counsel",(212) 776-9220,Restaurant,173.0,173,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.746339,-73.990963,True,"105 West 28th Street, New York, New York 10001, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7678,4/1/2020,2019-1030,Stuart Goldberg,Temporary Plant Closing,New York,Seventh Hospitality LLC dba Legasea Magic Hour and Bar Moxy “Moxy TS F&B”,"485 7th Avenue  New York, NY 10018",NEW YORK CITY,New York City," Steven Lugerner,General Counsel",(212) 776-9220,Restaurant,212.0,212,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.661785,-73.985656,True,"485 7th Avenue, Brooklyn, New York 11215, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7680,3/31/2020,2019-1019,Stuart Goldberg,Temporary Plant Layoff,Kings,"Peter Luger, Inc.","178 Broadway  Brooklyn, NY 11211",NEW YORK CITY,New York City," Daniel Turel,Vice President",(718) 387-0500,Restaurant,34.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.709905,-73.962648,True,"178 Broadway, Brooklyn, New York 11211, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7681,3/30/2020,2019-1068,Stuart Goldberg,Temporary Plant Layoff,New York,The Manhattan Club Timeshare Association Inc.,"200 West 56th Street  New York, NY 10019",NEW YORK CITY,New York City," Cara Lowenwirth,Director of Human Resources",(212) 453-8285,Hotel,104.0,,3/19/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff,40.764985,-73.981105,True,"200 West 56th Street, New York, New York 10019, United States",2020-03-19
https://labor.ny.gov/app/warn/details.asp?id=7682,4/2/2020,2019-1069,Stuart Goldberg,Temporary Plant Closing,New York,HLD 46th LLC dba Sushi of Gari 46,"347 West 46th Street  New York, NY 10036",NEW YORK CITY,New York City," Yumiko Matsumura,Vice President",(212) 517-5340 Ext: 109,Restaurant,30.0,,3/31/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.760627,-73.989642,True,"347 West 46th Street, New York, New York 10036, United States",2020-03-31
https://labor.ny.gov/app/warn/details.asp?id=7683,4/1/2020,2019-1071,Stuart Goldberg,Temporary Plant Closing,New York,"Eataly NY FIDI, LLC","4 WTC 101 Liberty St. 3rd Floor  New York, NY 10007",NEW YORK CITY,New York City," Carlos Silva-Craig,Vice President,Human Resources",(214) 683-6984,Restaurant,260.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.709921,-74.01178900000002,True,"101 Liberty Street, New York, New York 10006, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7684,4/1/2020,2019-1072,Stuart Goldberg,Temporary Plant Closing,New York,"Eataly NY, LLC","200 5th Avenue  New York, NY 10010",NEW YORK CITY,New York City," Carlos Silva-Craig,Vice President,Human Resources",(214) 683-6984,Restaurant,314.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.74189000000001,-73.98940999999998,True,"200 5th Ave, Manhattan, New York 10010, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7685,3/23/2020,2019-1074,Stuart Goldberg,Temporary Plant Closing,New York,Feinstein's/54 Below,"254 W. 54th Street  New York, NY 10019",NEW YORK CITY,New York City," Tom Green,Finance Director",(917) 580-0480,Restaurant,72.0,,3/13/2020,3/13/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.764451,-73.983714,True,"254 West 54th Street, New York, New York 10019, United States",2020-03-13
https://labor.ny.gov/app/warn/details.asp?id=7686,4/3/2020,2019-1080,Frederick Danks,Temporary Plant Layoff,Suffolk,Asplundh Tree Expert LLC,"476 Express Drive S.  Medford, NY 11763",SUFFOLK,Long Island," Brian Fuge,VP",(631) 205-9323,Tree service,49.0,,4/1/2020,,Unforeseeable business circumstances prompted by COVID-19,," International Brotherhood of Electrical Workers Local 1049,AFL-CIO",Temporary Plant Layoff,40.83,-73.02,True,"Medford, New York 11763, United States",2020-04-01
https://labor.ny.gov/app/warn/details.asp?id=7687,4/1/2020,2019-0978,Frederick Danks,Temporary Plant Layoff,Nassau,Ruth's Chris Steak House,"600 Old Country Road  Garden City, NY 11530",HEMPSTEAD,Long Island," Jana Basubas,HR Manager",(407) 829-3424,Restaurant,65.0,,3/30/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.742511,-73.615711,True,"600 Old Country Road, Garden City, New York 11530, United States",2020-03-30
https://labor.ny.gov/app/warn/details.asp?id=7688,3/26/2020,2019-1009,Frederick Danks,Temporary Plant Layoff,Nassau,"Karp Automotive, Inc.","372-400 Sunrise Hwy.  Rockville Centre, NY 11570",HEMPSTEAD,Long Island," David A. Karp,President",(516) 763-8460,Auto Sales,75.0,110,,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.65699,-73.64118,True,"372 Sunrise Hwy, Rockville Centre, New York 11570, United States",
https://labor.ny.gov/app/warn/details.asp?id=7689,3/24/2020,2019-1037,Stuart Goldberg,Temporary Plant Closing,New York,"130 West 3rd Café, Inc. dba The Fat Black Pussycat","130 West 3rd Street  New York, NY 10012",NEW YORK CITY,New York City," Juanita Dworman,Office Manager",(646) 354-1905,Restaurant,40.0,,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.730698,-74.000864,True,"130 West 3rd Street, New York, New York 10012, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7690,3/30/2020,2019-1038,Stuart Goldberg,Temporary Plant Closing,New York,"Standard High Line Employer, LLC “Hotel F&B”","848 Washington Street  New York, NY 10014",NEW YORK CITY,New York City," Deanna Walker,Director,Human Resources",(212) 784-5512,Hotel,415.0,415,3/17/2020,3/17/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.740611,-74.00790699999997,True,"848 Washington Street, New York, New York 10014, United States",2020-03-17
https://labor.ny.gov/app/warn/details.asp?id=7691,3/31/2020,2019-1047,Stuart Goldberg,Temporary Plant Layoff,New York,Araca Merchandise L.P.,"545 West 45th Street, 10th Floor  New York, NY 10036",NEW YORK CITY,New York City," Hans Kriefall,EVP,Business Affairs",(347) 920-0080,Production Company,107.0,,3/12/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.762417,-73.995863,True,"545 West 45th Street, New York, New York 10036, United States",2020-03-12
https://labor.ny.gov/app/warn/details.asp?id=7692,4/1/2020,2019-0984,Stuart Goldberg,Plant Layoff,New York,"DGA Security Systems, Inc.","429 West 53rd Street  New York, NY 10019",NEW YORK CITY,New York City," Carol Durst,Head of HR",(907) 617-3037,Security System Installation,32.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,," United Service Workers Union,Local 355",Plant Layoff,40.766078,-73.989018,True,"429 West 53rd Street, New York, New York 10019, United States",2020-03-23
https://labor.ny.gov/app/warn/details.asp?id=7693,3/30/2020,2019-0946,Melissa Baretsky,Temporary Plant Layoff,Essex,Spire Hospitality,"High Peaks Resort, 2384 Saranac Avenue  Lake Placid, NY 12946",C-E-F-H,North Country," Barbara Doucet,VP of Human Resources",(469) 788-8710,Hotel,90.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,44.29155,-73.985798,True,"High Peaks Resort, 2384 Saranac Ave, Lake Placid, New York 12946, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7694,3/31/2020,2019-0949,Stuart Goldberg,Temporary Plant Closing,New York,The Century Association (the Club),"7 West 43rd Street  New York, NY 10036",NEW YORK CITY,New York City," Guy Smalling,Controller",(516) 695-3075,Social Club,81.0,,3/16/2020,3/31/2020,Unforeseeable business circumstances prompted by COVID-19,,Local 6,Temporary Plant Closing,40.754535,-73.981047,True,"7 West 43rd Street, New York, New York 10036, United States",2020-03-16
https://labor.ny.gov/app/warn/details.asp?id=7695,4/1/2020,2019-1054,Stuart Goldberg,Temporary Plant Layoff,New York,Ruth's Chris Steak House,"148 W. 51st St.  New York, NY 10019",NEW YORK CITY,New York City," Jana Basubas,HR Manager",(407) 829-3424,Restaurant,73.0,,3/30/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.761353,-73.982212,True,"148 West 51st Street, New York, New York 10019, United States",2020-03-30
https://labor.ny.gov/app/warn/details.asp?id=7696,3/13/2020                               Amendment: 3/24/2020,2019-0353,Stuart Goldberg,Temporary Plant Layoff,Queens and New York,El Al Israeli Airlines Ltd.,"100 Wall Street  New York, NY 10005",NEW YORK CITY,New York City," Yossi Benbassat,Human Resources Manager",(212) 852-0625,Airline,53.0,53 (Total Affected Employees for all sites)," Separations for two (2) additional employees from 100 Wall Street location were also effective March 27,2020.",,Unforeseeable business circumstances prompted by COVID-19,," International Association of Machinists and Aerospace Workers,Air Transport District Lodge 142",Temporary Plant Layoff,40.705199,-74.007086,True,"100 Wall Street, New York, New York 10005, United States",
https://labor.ny.gov/app/warn/details.asp?id=7697,3/24/2020,2019-1066,Stuart Goldberg,Temporary Plant Closing,New York,Transform – Manhattan Showroom,"200 Lexington Avenue, Suite 708  New York, NY 10016",NEW YORK CITY,New York City,Andrea Messis and Stuart Reisch,(914) 500-0980,Closets and Storage,,,3/17/2020,3/31/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.745483,-73.980568,True,"200 Lexington Avenue, New York, New York 10016, United States",2020-03-17
